SERIALNO,PWGTP,age,gender,marriage_status,income
915422,297,19,Male,Never married or under 15 years old,0.0
915422,122,16,Male,Never married or under 15 years old,0.0
915422,303,56,Male,Married,0.0
915422,387,18,Female,Never married or under 15 years old,30000.0
915792,28,41,Male,Never married or under 15 years old,2400.0
917703,55,31,Male,Never married or under 15 years old,20000.0
918413,98,56,Male,Married,90000.0
918413,102,53,Female,Married,0.0
918413,101,17,Male,Never married or under 15 years old,7200.0
918709,461,34,Male,Married,44000.0
918709,218,34,Female,Married,0.0
918709,197,15,Male,Never married or under 15 years old,0.0
918709,197,6,Male,Never married or under 15 years old,
918709,436,63,Female,Divorced,0.0
918712,66,63,Male,Married,0.0
918712,82,59,Female,Married,1600.0
919525,140,49,Male,Married,80000.0
919525,142,45,Female,Married,107000.0
919525,177,20,Male,Never married or under 15 years old,0.0
919525,99,18,Male,Never married or under 15 years old,6500.0
919525,492,22,Male,Never married or under 15 years old,15000.0
919567,57,20,Male,Never married or under 15 years old,30000.0
919567,149,20,Male,Never married or under 15 years old,23000.0
920301,30,47,Male,Married,102000.0
920301,76,44,Female,Married,16000.0
920301,49,21,Female,Never married or under 15 years old,5400.0
920301,67,16,Female,Never married or under 15 years old,0.0
920364,260,37,Male,Married,120000.0
920364,177,39,Female,Married,0.0
920364,231,17,Female,Never married or under 15 years old,0.0
920364,205,12,Male,Never married or under 15 years old,
920364,232,17,Female,Never married or under 15 years old,0.0
921295,34,49,Male,Married,14100.0
921295,50,49,Female,Married,40000.0
921949,54,22,Female,Married,14400.0
921949,60,22,Male,Married,31500.0
921949,100,0,Female,Never married or under 15 years old,
922110,107,41,Male,Separated,37600.0
922110,69,36,Female,Divorced,32400.0
922110,86,15,Female,Never married or under 15 years old,0.0
923341,63,45,Female,Divorced,22000.0
923341,95,16,Female,Never married or under 15 years old,4000.0
923787,28,65,Male,Married,0.0
923787,32,57,Female,Married,26000.0
924469,70,80,Female,Widowed,0.0
924935,49,45,Male,Divorced,425000.0
925086,238,53,Female,Widowed,29000.0
925858,25,29,Female,Married,18000.0
925858,41,31,Male,Married,50000.0
925858,44,6,Male,Never married or under 15 years old,
925858,52,2,Male,Never married or under 15 years old,
928439,14,65,Male,Divorced,0.0
928536,82,31,Male,Divorced,27000.0
928536,58,3,Male,Never married or under 15 years old,
928766,147,83,Female,Widowed,0.0
929204,28,60,Female,Divorced,0.0
929738,139,37,Male,Married,39000.0
929738,96,26,Female,Married,20000.0
929738,102,7,Female,Never married or under 15 years old,
929882,25,67,Female,Never married or under 15 years old,0.0
930347,161,19,Female,Never married or under 15 years old,620.0
931005,37,68,Male,Married,0.0
931005,77,64,Female,Married,0.0
931083,51,47,Male,Married,425000.0
931083,130,42,Female,Married,55000.0
931083,101,11,Male,Never married or under 15 years old,
931083,102,11,Male,Never married or under 15 years old,
931370,29,66,Male,Married,58000.0
931370,28,61,Female,Married,0.0
931370,62,17,Male,Never married or under 15 years old,0.0
931897,34,34,Female,Married,12000.0
931897,26,35,Male,Married,78000.0
931897,25,9,Male,Never married or under 15 years old,
931897,20,7,Female,Never married or under 15 years old,
931897,20,2,Male,Never married or under 15 years old,
932222,162,44,Male,Married,32000.0
932222,52,45,Female,Married,18000.0
932222,99,17,Male,Never married or under 15 years old,3200.0
932786,357,31,Male,Never married or under 15 years old,50000.0
935068,187,55,Male,Married,70000.0
935068,234,53,Female,Married,66000.0
935240,204,67,Male,Never married or under 15 years old,20100.0
935285,36,81,Female,Widowed,0.0
935413,42,46,Male,Divorced,120000.0
935823,77,79,Male,Widowed,0.0
936310,34,30,Female,Married,0.0
936310,29,33,Male,Married,108000.0
936310,42,1,Male,Never married or under 15 years old,
936310,32,11,Male,Never married or under 15 years old,
936310,32,9,Male,Never married or under 15 years old,
937591,73,86,Male,Divorced,0.0
938266,228,23,Male,Never married or under 15 years old,85000.0
939050,13,68,Male,Married,0.0
939050,11,68,Female,Married,0.0
940417,50,19,Male,Never married or under 15 years old,0.0
940803,50,60,Female,Widowed,0.0
942093,131,68,Male,Divorced,0.0
943648,28,50,Female,Married,60000.0
943648,49,49,Male,Married,80000.0
943648,64,18,Male,Never married or under 15 years old,5500.0
943648,54,17,Male,Never married or under 15 years old,0.0
944276,19,30,Male,Married,117000.0
944276,14,30,Female,Married,4000.0
944276,29,7,Male,Never married or under 15 years old,
944276,28,4,Male,Never married or under 15 years old,
944276,28,0,Female,Never married or under 15 years old,
944762,157,58,Female,Married,45300.0
944762,113,64,Male,Married,35600.0
946547,13,64,Male,Married,17300.0
948175,22,64,Female,Never married or under 15 years old,26300.0
948446,23,69,Male,Married,0.0
948446,28,71,Female,Married,106000.0
948446,41,40,Female,Never married or under 15 years old,48000.0
948446,44,13,Female,Never married or under 15 years old,
948446,23,30,Male,Never married or under 15 years old,26000.0
948739,100,80,Female,Widowed,0.0
949119,105,35,Male,Divorced,70000.0
949119,104,12,Female,Never married or under 15 years old,
949646,138,55,Female,Married,66000.0
949646,211,66,Male,Married,30000.0
949771,117,61,Male,Married,0.0
949771,110,33,Female,Married,1600.0
949926,86,59,Male,Married,60000.0
949926,43,55,Female,Married,24000.0
949953,60,88,Female,Widowed,0.0
950548,298,60,Male,Married,0.0
950548,312,58,Female,Married,0.0
951030,45,40,Male,Married,150000.0
951030,36,45,Female,Married,0.0
951030,43,12,Female,Never married or under 15 years old,
951030,56,10,Male,Never married or under 15 years old,
951030,41,6,Female,Never married or under 15 years old,
951030,75,4,Female,Never married or under 15 years old,
951447,112,70,Male,Widowed,0.0
951456,95,59,Male,Married,69000.0
951456,93,54,Female,Married,0.0
951790,128,93,Female,Widowed,0.0
951790,95,56,Male,Never married or under 15 years old,0.0
952083,79,44,Male,Married,20000.0
952083,98,41,Female,Married,7000.0
952083,63,8,Female,Never married or under 15 years old,
952083,64,8,Female,Never married or under 15 years old,
952083,80,5,Male,Never married or under 15 years old,
952490,91,53,Male,Married,68000.0
952490,121,31,Female,Married,27000.0
952901,41,93,Female,Widowed,0.0
953034,123,84,Female,Married,0.0
953034,110,83,Male,Married,0.0
953153,753,35,Female,Married,9600.0
953153,360,44,Male,Married,25000.0
953153,857,11,Female,Never married or under 15 years old,
954227,52,19,Female,Never married or under 15 years old,620.0
954644,68,39,Female,Married,20000.0
954644,77,44,Male,Married,101000.0
954644,139,17,Male,Never married or under 15 years old,2800.0
954644,46,8,Female,Never married or under 15 years old,
955253,21,44,Female,Never married or under 15 years old,85000.0
955879,54,55,Male,Divorced,0.0
956018,111,57,Male,Never married or under 15 years old,0.0
956598,16,48,Male,Married,90000.0
956598,14,43,Female,Married,50000.0
956598,31,16,Male,Never married or under 15 years old,2800.0
956598,18,13,Female,Never married or under 15 years old,
957015,23,25,Female,Married,0.0
957015,28,27,Male,Married,90000.0
957015,23,6,Male,Never married or under 15 years old,
957015,25,2,Female,Never married or under 15 years old,
957348,151,77,Male,Married,37000.0
957348,167,71,Female,Married,0.0
957588,11,24,Male,Never married or under 15 years old,2000.0
958249,186,23,Male,Never married or under 15 years old,0.0
960053,61,34,Male,Married,72000.0
960053,48,32,Female,Married,5000.0
960053,33,13,Female,Never married or under 15 years old,
960053,32,11,Female,Never married or under 15 years old,
960053,35,7,Male,Never married or under 15 years old,
960415,138,38,Male,Married,30000.0
960415,232,33,Female,Married,45000.0
960415,185,8,Male,Never married or under 15 years old,
960415,181,1,Female,Never married or under 15 years old,
960415,150,23,Male,Never married or under 15 years old,80000.0
960415,171,24,Female,Never married or under 15 years old,4500.0
962524,23,62,Male,Married,0.0
962524,20,60,Female,Married,20000.0
962601,6,17,Male,Never married or under 15 years old,370.0
964309,9,55,Female,Married,32000.0
964309,15,58,Male,Married,0.0
964309,25,20,Male,Never married or under 15 years old,0.0
964309,18,19,Male,Never married or under 15 years old,800.0
964339,223,51,Male,Married,66000.0
964339,97,53,Female,Married,72000.0
965436,77,79,Female,Widowed,0.0
966130,88,42,Male,Married,60000.0
966130,81,31,Female,Married,70000.0
966130,75,7,Male,Never married or under 15 years old,
966130,156,13,Female,Never married or under 15 years old,
966383,82,42,Female,Married,0.0
966383,102,36,Male,Married,53000.0
966383,76,3,Male,Never married or under 15 years old,
967175,40,58,Female,Married,38000.0
967175,43,61,Male,Married,66000.0
967914,151,59,Female,Married,0.0
967914,129,56,Male,Married,65000.0
967914,365,28,Male,Never married or under 15 years old,21000.0
967927,64,56,Female,Married,20900.0
967927,50,50,Male,Married,16000.0
970927,35,45,Female,Divorced,47800.0
972007,51,59,Male,Divorced,130000.0
972120,86,70,Female,Divorced,0.0
972461,92,57,Male,Divorced,105000.0
972461,91,79,Female,Widowed,0.0
973307,641,35,Male,Married,55000.0
973307,362,30,Female,Married,46000.0
973307,660,61,Male,Married,55000.0
973307,490,56,Female,Married,22000.0
974973,213,39,Female,Married,110000.0
974973,241,44,Male,Married,0.0
974973,205,9,Female,Never married or under 15 years old,
974973,192,5,Male,Never married or under 15 years old,
975332,14,43,Male,Separated,60000.0
976245,109,39,Male,Divorced,19000.0
976245,125,20,Male,Never married or under 15 years old,7200.0
976245,88,30,Female,Divorced,28000.0
976803,33,75,Male,Married,0.0
976803,45,78,Female,Married,0.0
977197,106,23,Male,Never married or under 15 years old,8000.0
977197,114,23,Female,Never married or under 15 years old,3000.0
977722,26,35,Female,Married,0.0
977722,16,52,Male,Married,20800.0
977722,12,0,Female,Never married or under 15 years old,
977798,76,29,Female,Married,70000.0
977798,90,27,Male,Married,20000.0
978443,137,17,Male,Never married or under 15 years old,0.0
978859,200,42,Male,Married,120000.0
978859,129,36,Female,Married,0.0
978859,240,3,Female,Never married or under 15 years old,
978865,209,51,Male,Divorced,80000.0
979191,70,63,Male,Married,35000.0
979191,66,63,Female,Married,12000.0
980716,12,59,Male,Divorced,0.0
980716,11,58,Female,Widowed,0.0
982054,62,40,Female,Never married or under 15 years old,35000.0
982054,96,21,Female,Never married or under 15 years old,7000.0
982245,93,49,Female,Divorced,0.0
982245,66,23,Male,Never married or under 15 years old,1600.0
982340,130,55,Female,Married,70000.0
982340,244,55,Male,Married,75000.0
982477,62,53,Male,Widowed,72000.0
983537,149,27,Female,Never married or under 15 years old,38500.0
983879,104,69,Female,Married,0.0
983879,74,73,Male,Married,2000.0
984341,121,57,Male,Never married or under 15 years old,120000.0
984422,66,21,Female,Never married or under 15 years old,0.0
985587,30,23,Male,Never married or under 15 years old,0.0
985825,41,43,Male,Married,91000.0
985825,61,41,Female,Married,0.0
985825,69,1,Female,Never married or under 15 years old,
986444,99,33,Male,Divorced,68000.0
986444,102,6,Female,Never married or under 15 years old,
986530,89,50,Male,Married,425000.0
986530,83,54,Female,Married,78000.0
986800,70,69,Male,Married,0.0
986800,52,71,Female,Married,0.0
987141,52,78,Male,Married,0.0
987141,61,78,Female,Married,0.0
987330,157,66,Male,Divorced,115000.0
987343,32,89,Female,Divorced,0.0
987957,72,45,Male,Divorced,100000.0
987957,136,20,Female,Never married or under 15 years old,8200.0
987957,149,19,Male,Married,20000.0
988089,107,68,Male,Married,24000.0
988089,66,63,Female,Married,0.0
989321,82,59,Male,Divorced,24000.0
990440,361,37,Female,Married,25200.0
990440,427,33,Male,Married,80000.0
990440,315,7,Female,Never married or under 15 years old,
991014,73,19,Male,Never married or under 15 years old,300.0
991788,68,51,Female,Divorced,82000.0
991790,29,35,Female,Married,50000.0
991790,26,35,Male,Married,25000.0
991790,24,8,Male,Never married or under 15 years old,
991790,25,6,Male,Never married or under 15 years old,
992600,119,70,Female,Widowed,0.0
992600,163,49,Female,Divorced,0.0
992936,31,57,Male,Divorced,75000.0
993041,75,26,Female,Never married or under 15 years old,60000.0
993041,53,27,Male,Never married or under 15 years old,55000.0
994428,37,59,Male,Married,42900.0
994428,65,60,Female,Married,31500.0
994660,14,65,Female,Married,0.0
994660,17,61,Male,Married,85000.0
994756,77,44,Female,Never married or under 15 years old,52000.0
994756,81,76,Male,Widowed,0.0
996181,63,57,Female,Married,62000.0
996181,48,61,Male,Married,6000.0
996931,91,29,Female,Married,58000.0
996931,89,29,Male,Married,100000.0
996931,87,5,Female,Never married or under 15 years old,
996931,66,2,Male,Never married or under 15 years old,
998691,119,53,Male,Divorced,42000.0
999273,51,58,Male,Divorced,52000.0
999624,56,43,Female,Married,85000.0
999624,42,44,Male,Married,52000.0
999624,36,11,Female,Never married or under 15 years old,
999624,50,8,Male,Never married or under 15 years old,
1000038,95,19,Female,Never married or under 15 years old,12000.0
1000038,50,20,Male,Never married or under 15 years old,80000.0
1000487,201,32,Male,Never married or under 15 years old,65000.0
1000555,42,46,Female,Never married or under 15 years old,41000.0
1000555,27,17,Female,Never married or under 15 years old,2900.0
1000976,312,44,Female,Divorced,28000.0
1000976,374,16,Female,Never married or under 15 years old,3500.0
1000976,347,13,Female,Never married or under 15 years old,
1001816,98,35,Male,Married,46000.0
1001816,109,31,Female,Married,500.0
1003331,140,41,Male,Married,55000.0
1003331,96,41,Female,Married,50000.0
1003331,125,3,Female,Never married or under 15 years old,
1004568,20,26,Female,Married,0.0
1004568,41,25,Male,Married,178000.0
1004568,27,7,Female,Never married or under 15 years old,
1004568,48,5,Male,Never married or under 15 years old,
1004568,31,1,Female,Never married or under 15 years old,
1005074,56,59,Male,Divorced,55000.0
1005074,139,31,Male,Never married or under 15 years old,25000.0
1005074,112,29,Female,Divorced,0.0
1005074,65,16,Female,Never married or under 15 years old,0.0
1005074,55,11,Male,Never married or under 15 years old,
1005074,57,5,Male,Never married or under 15 years old,
1005074,104,38,Female,Divorced,5300.0
1005074,137,32,Male,Divorced,0.0
1005074,67,62,Female,Widowed,0.0
1006099,153,35,Female,Married,34800.0
1006099,206,32,Male,Married,59000.0
1006099,169,13,Male,Never married or under 15 years old,
